Date,crude,nat-gas,heat,gas,fuel_proxy,jet_proxy,gold,silver,copper,platinum,palladium,wheat,corn,oat,soybean,soy-oil,soy-meal,cocoa,coffee,sugar,cotton,orange,l-cattle,f-cattle,hog,dlr_index,yen,saudriyal,austdlr,nzdlr,rand,ringgit,rupiah,skr,nkr,dkr,hk,sfr,eur,brl
2008-03-13,110.33000183105469,10.229999542236328,3.124799966812134,2.682800054550171,3.124799966812134,3.124799966812134,992.2999877929688,20.339000701904297,3.8399999141693115,2072.5,513.2000122070312,1234.0,559.75,393.0,1387.0,62.099998474121094,353.0,2922.0,155.60000610351562,13.59000015258789,80.80999755859375,118.5,89.55000305175781,99.44999694824219,57.20000076293945,72.06999969482422,100.68000030517578,3.73799991607666,1.057800054550171,1.2240999937057495,7.906300067901611,3.15120005607605,9183.2001953125,6.031899929046631,5.087200164794922,4.7729997634887695,7.783199787139893,1.0103000402450562,0.6401200294494629,1.7005000114440918
2008-03-14,110.20999908447266,9.868000030517578,3.1465001106262207,2.6893999576568604,3.1465001106262207,3.1465001106262207,998.2000122070312,20.573999404907227,3.8469998836517334,2051.0,511.70001220703125,1160.0,545.5,393.0,1340.0,60.0,336.5,2904.0,150.0500030517578,13.539999961853027,79.30000305175781,117.55000305175781,90.5,99.30000305175781,55.025001525878906,71.66000366210938,99.02999877929688,3.7392001152038574,1.065000057220459,1.2265000343322754,7.914999961853027,3.1612000465393066,9228.2998046875,6.02839994430542,5.104499816894531,4.756999969482422,7.684899806976318,0.9978500008583069,0.6402900218963623,1.7073999643325806
2008-03-17,105.68000030517578,9.100000381469727,3.0683999061584473,2.504199981689453,3.0683999061584473,3.0683999061584473,1001.4000244140625,20.222000122070312,3.7119998931884766,1948.4000244140625,482.6000061035156,1131.5,539.25,372.5,1302.75,58.560001373291016,323.79998779296875,2730.0,134.3000030517578,12.09000015258789,75.30000305175781,116.4000015258789,89.2249984741211,99.0999984741211,55.92499923706055,71.45999908447266,97.0999984741211,3.7395999431610107,1.0861999988555908,1.2486000061035156,8.118301391601562,3.073499917984009,9151.7998046875,6.012499809265137,5.111199855804443,4.737299919128418,7.763199806213379,0.9843000173568726,0.6349999904632568,1.7228000164031982
2008-03-18,109.41999816894531,9.413999557495117,3.1379001140594482,2.6600000858306885,3.1379001140594482,3.1379001140594482,1003.2000122070312,19.889999389648438,3.7704999446868896,1943.0,487.29998779296875,1164.0,547.25,378.0,1307.0,58.400001525878906,330.5,2604.0,135.8000030517578,12.279999732971191,75.0199966430664,117.94999694824219,90.94999694824219,99.44999694824219,55.57500076293945,71.56999969482422,99.81999969482422,3.7395999431610107,1.0751999616622925,1.232699990272522,7.933300018310547,3.1928999423980713,9259.2998046875,6.015600204467773,5.1407999992370605,4.7621002197265625,7.7718000411987305,0.9990000128746033,0.6386500000953674,1.695199966430664
2008-03-19,104.4800033569336,9.02400016784668,3.016700029373169,2.56030011177063,3.016700029373169,3.016700029373169,944.7000122070312,18.395000457763672,3.6594998836517334,1862.0,462.1000061035156,1074.0,527.25,358.0,1257.0,56.400001525878906,310.70001220703125,2533.0,132.9499969482422,11.75,72.0199966430664,116.30000305175781,89.625,99.3499984741211,54.95000076293945,72.13999938964844,98.62000274658203,3.740000009536743,1.0943000316619873,1.2496999502182007,8.095999717712402,3.1777000427246094,9188.599609375,6.014699935913086,5.173999786376953,4.768599987030029,7.772900104522705,0.9965000152587891,0.6394299864768982,1.6995999813079834
2008-03-20,101.83999633789062,9.0649995803833,2.9772000312805176,2.60509991645813,2.9772000312805176,2.9772000312805176,919.5999755859375,16.80500030517578,3.6110000610351562,1852.300048828125,444.75,987.5,507.5,339.0,1207.0,54.400001525878906,310.29998779296875,2299.0,130.89999389648438,11.890000343322754,71.0199966430664,113.05000305175781,90.67500305175781,99.125,56.32500076293945,72.75,99.37999725341797,3.739500045776367,1.110200047492981,1.261199951171875,8.167099952697754,3.174499988555908,9161.0,6.095600128173828,5.25540018081665,4.831699848175049,7.776700019836426,1.006700038909912,0.6475800275802612,1.7379000186920166
2008-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,99.56999969482422,3.749500036239624,1.114300012588501,1.2662999629974365,8.152999877929688,3.0780999660491943,9031.2998046875,6.103000164031982,5.259900093078613,4.831900119781494,7.643099784851074,1.0087000131607056,0.6370599865913391,1.7379000186920166
2008-03-24,100.86000061035156,9.329000473022461,2.963099956512451,2.641200065612793,2.963099956512451,2.963099956512451,918.2999877929688,17.066999435424805,3.6549999713897705,1864.199951171875,435.1000061035156,1020.0,524.75,335.75,1257.0,55.77000045776367,330.29998779296875,2265.0,128.75,11.920000076293945,73.05000305175781,112.05000305175781,90.42500305175781,103.2750015258789,56.29999923706055,72.94999694824219,100.73999786376953,3.738800048828125,1.0989999771118164,1.246899962425232,8.112001419067383,3.17549991607666,9168.099609375,6.110000133514404,5.2581000328063965,4.830399990081787,7.779200077056885,1.0188000202178955,0.6478800177574158,1.7379000186920166
2008-03-25,101.22000122070312,9.418999671936035,2.924799919128418,2.6802000999450684,2.924799919128418,2.924799919128418,934.5999755859375,17.761999130249023,3.69950008392334,1960.9000244140625,461.8500061035156,1067.5,544.75,334.0,1307.0,57.77000045776367,350.29998779296875,2398.0,132.64999389648438,12.140000343322754,74.12999725341797,111.44999694824219,91.1500015258789,103.0999984741211,57.900001525878906,72.27999877929688,100.08000183105469,3.7395999431610107,1.0910999774932861,1.2404999732971191,8.02299976348877,3.195499897003174,9169.2001953125,6.026800155639648,5.173900127410889,4.778299808502197,7.77869987487793,1.0087000131607056,0.640529990196228,1.7359999418258667
2008-03-26,105.9000015258789,9.571999549865723,3.043800115585327,2.7428998947143555,3.043800115585327,3.043800115585327,949.0,18.34600067138672,3.750999927520752,1987.5999755859375,458.3999938964844,1033.0,552.25,344.25,1352.0,57.75,355.5,2423.0,132.3000030517578,12.239999771118164,73.79000091552734,114.19999694824219,90.1500015258789,102.1500015258789,57.42499923706055,71.51000213623047,99.16000366210938,3.739000082015991,1.0872000455856323,1.2431999444961548,8.055000305175781,3.1807000637054443,9146.400390625,5.955999851226807,5.070700168609619,4.7133002281188965,7.78000020980835,0.991599977016449,0.6319500207901001,1.732200026512146
2008-03-27,107.58000183105469,9.57800006866455,3.1482999324798584,2.7163000106811523,3.1482999324798584,3.1482999324798584,948.7999877929688,18.51300048828125,3.9035000801086426,2018.699951171875,452.5,1014.0,555.5,344.75,1327.25,57.47999954223633,348.79998779296875,2432.0,132.5500030517578,12.130000114440918,72.9000015258789,109.44999694824219,88.625,100.7750015258789,57.974998474121094,71.66000366210938,99.52999877929688,3.7397000789642334,1.0861999988555908,1.2402000427246094,7.972799777984619,3.204900026321411,9182.900390625,5.942200183868408,5.0746002197265625,4.716000080108643,7.7795000076293945,0.9919999837875366,0.6323500275611877,1.7267999649047852
2008-03-28,105.62000274658203,9.800000190734863,3.1050000190734863,2.7170000076293945,3.1050000190734863,3.1050000190734863,930.5999755859375,17.899999618530273,3.8559999465942383,2037.800048828125,,989.0,560.5,360.25,1267.25,54.97999954223633,342.29998779296875,2363.0,130.39999389648438,11.729999542236328,71.68000030517578,110.5,87.6500015258789,100.42500305175781,58.099998474121094,71.68000030517578,99.12000274658203,3.7392001152038574,1.090399980545044,1.2563999891281128,8.132499694824219,3.1963000297546387,9220.7001953125,5.945400238037109,5.099999904632568,4.714600086212158,7.80049991607666,0.9925000071525574,0.6344799995422363,1.7376999855041504
2008-03-31,101.58000183105469,10.10099983215332,3.0492000579833984,2.616300106048584,3.0492000579833984,3.0492000579833984,916.2000122070312,17.274999618530273,3.8635001182556152,2024.4000244140625,,929.0,567.25,371.25,1197.25,51.47999954223633,322.29998779296875,2321.0,127.4000015258789,11.6899995803833,69.33999633789062,109.6500015258789,87.42500305175781,99.30000305175781,57.07500076293945,71.80000305175781,99.8499984741211,3.7393999099731445,1.0943000316619873,1.2740000486373901,8.109999656677246,3.2067999839782715,9223.599609375,5.948999881744385,5.099899768829346,4.729700088500977,7.781799793243408,0.9944999814033508,0.6345999836921692,1.7395000457763672
2008-04-01,100.9800033569336,9.723999977111816,2.879699945449829,2.63919997215271,2.879699945449829,2.879699945449829,882.9000244140625,16.854999542236328,3.8259999752044678,1928.800048828125,,895.0,584.0,388.0,1211.0,52.150001525878906,330.5,2282.0,129.10000610351562,11.520000457763672,70.44999694824219,114.4000015258789,87.4000015258789,99.125,56.0,72.55999755859375,,,,,,,,,,,,,,
2008-04-02,104.83000183105469,9.831999778747559,2.9509999752044678,2.7736001014709473,2.9509999752044678,2.9509999752044678,895.2000122070312,17.14699935913086,3.8884999752044678,1957.5999755859375,,936.5,595.75,397.0,1243.0,55.04999923706055,331.0,2230.0,128.64999389648438,11.770000457763672,70.18000030517578,110.1500015258789,86.19999694824219,97.5999984741211,55.599998474121094,72.26000213623047,102.29000091552734,3.740000009536743,1.0938999652862549,1.2676000595092773,7.818699836730957,3.1761999130249023,9185.7001953125,5.967100143432617,5.124000072479248,4.756499767303467,7.786799907684326,1.0084999799728394,0.6378399729728699,1.7228000164031982
2008-04-03,103.83000183105469,9.416999816894531,2.922800064086914,2.724299907684326,2.922800064086914,2.922800064086914,905.0,17.44700050354004,3.9240000247955322,2005.9000244140625,,937.0,600.0,397.0,1257.0,55.369998931884766,333.20001220703125,2247.0,131.3000030517578,11.8100004196167,70.41000366210938,110.9000015258789,87.69999694824219,98.69999694824219,57.625,72.22000122070312,102.29000091552734,3.7390999794006348,1.0922000408172607,1.2724000215530396,7.769999980926514,3.1881000995635986,9199.099609375,5.9710001945495605,5.11899995803833,4.7600998878479,7.790200233459473,1.010599970817566,0.6382799744606018,1.7193000316619873
2008-04-04,106.2300033569336,9.321999549865723,2.9921000003814697,2.756700038909912,2.9921000003814697,2.9921000003814697,909.0,17.722000122070312,3.9784998893737793,2025.5,,974.25,598.0,385.5,1277.0,56.61000061035156,333.5,2264.0,131.89999389648438,11.569999694824219,70.86000061035156,112.25,87.9000015258789,98.5999984741211,58.525001525878906,72.0199966430664,101.5199966430664,3.7390999794006348,1.0845999717712402,1.267899990081787,7.861199855804443,3.1930999755859375,9158.5,5.954800128936768,5.065999984741211,4.743299961090088,7.789400100708008,1.0054999589920044,0.635450005531311,1.7044999599456787
2008-04-07,109.08999633789062,9.791000366210938,3.0843000411987305,2.7834999561309814,3.0843000411987305,3.0843000411987305,922.7000122070312,18.086999893188477,3.994499921798706,2041.9000244140625,,921.25,590.0,366.5,1255.0,55.970001220703125,330.0,2315.0,133.60000610351562,12.119999885559082,72.80000305175781,117.75,87.875,99.0,58.900001525878906,72.19999694824219,102.44000244140625,3.739300012588501,1.0808000564575195,1.2563999891281128,7.789000034332275,3.188999891281128,9185.900390625,5.962699890136719,5.057499885559082,4.750100135803223,7.789700031280518,1.0125999450683594,0.6367400288581848,1.6948000192642212
2008-04-08,108.5,9.696999549865723,3.1101999282836914,2.7504000663757324,3.1101999282836914,3.1101999282836914,914.0,17.674999237060547,3.9089999198913574,2033.300048828125,,934.0,591.25,370.5,1251.5,55.84000015258789,329.79998779296875,2288.0,133.1999969482422,11.880000114440918,71.94000244140625,117.6500015258789,87.875,99.57499694824219,59.150001525878906,72.2300033569336,108.18000030517578,3.7395999431610107,1.0741000175476074,1.252500057220459,7.764100074768066,3.189199924468994,9198.7001953125,5.96999979019165,5.066999912261963,4.752299785614014,7.788400173187256,1.0161999464035034,0.6419299840927124,1.6944999694824219
2008-04-09,110.87000274658203,10.055999755859375,3.234499931335449,2.774199962615967,3.234499931335449,3.234499931335449,933.5999755859375,18.170000076293945,4.0279998779296875,2064.60009765625,,934.0,605.0,389.0,1313.0,58.06999969482422,349.6000061035156,2376.0,136.5,12.399999618530273,73.8499984741211,113.4000015258789,86.7750015258789,98.25,59.42499923706055,71.83000183105469,101.8219985961914,3.7393999099731445,1.0755000114440918,1.25409996509552,7.8454999923706055,3.1735999584198,9221.599609375,5.929599761962891,5.012599945068359,4.713900089263916,7.789100170135498,1.0024000406265259,0.6319500207901001,1.687600016593933
2008-04-10,110.11000061035156,10.097999572753906,3.194000005722046,2.792099952697754,3.194000005722046,3.194000005722046,928.2999877929688,18.01300048828125,3.9539999961853027,2065.0,,923.0,594.25,387.25,1356.0,60.16999816894531,352.20001220703125,2469.0,131.75,12.520000457763672,74.75,110.75,88.4749984741211,99.125,59.17499923706055,72.12000274658203,102.05999755859375,3.7390999794006348,1.072700023651123,1.2517000436782837,7.840000152587891,3.1503000259399414,9179.599609375,5.9629998207092285,5.039999961853027,4.738100051879883,7.787300109863281,1.0082999467849731,0.6352400183677673,1.6754000186920166
2008-04-11,110.13999938964844,9.901000022888184,3.197499990463257,2.807300090789795,3.197499990463257,3.197499990463257,923.5999755859375,17.667999267578125,3.9744999408721924,2036.0999755859375,,896.5,584.25,385.0,1332.5,59.939998626708984,344.5,2541.0,130.85000610351562,12.34000015258789,74.16000366210938,110.5999984741211,88.69999694824219,99.5,58.95000076293945,71.80999755859375,100.94999694824219,3.7181999683380127,1.0760999917984009,1.2590999603271484,7.801199913024902,3.1463000774383545,9180.7998046875,5.970200061798096,5.028500080108643,4.7230000495910645,7.773900032043457,1.0003999471664429,0.6320300102233887,1.6813000440597534
2008-04-14,111.76000213623047,10.053000450134277,3.202899932861328,2.8217999935150146,3.202899932861328,3.202899932861328,925.4000244140625,17.76799964904785,3.926500082015991,1993.5,,896.0,591.75,386.0,1372.5,61.5,350.20001220703125,2550.0,131.10000610351562,12.369999885559082,74.0199966430664,111.1500015258789,89.1500015258789,99.55000305175781,58.775001525878906,71.87999725341797,101.16000366210938,3.7392001152038574,1.079800009727478,1.26419997215271,7.860499858856201,3.161099910736084,9181.7001953125,5.938799858093262,5.005799770355225,4.710999965667725,7.7916998863220215,1.0003999471664429,0.6319100260734558,1.6799999475479126
2008-04-15,113.79000091552734,10.204999923706055,3.273900032043457,2.88100004196167,3.273900032043457,3.273900032043457,928.7000122070312,17.829999923706055,3.8910000324249268,1988.4000244140625,,895.75,606.0,393.0,1380.0,62.52000045776367,348.79998779296875,2640.0,134.1999969482422,12.670000076293945,75.2300033569336,115.5,89.4749984741211,100.1500015258789,71.6500015258789,72.0199966430664,101.81999969482422,3.740000009536743,1.080299973487854,1.274399995803833,7.933000087738037,3.170799970626831,9183.599609375,5.9415998458862305,5.015699863433838,4.726099967956543,7.793300151824951,1.0081000328063965,0.6334699988365173,1.6815999746322632
2008-04-16,114.93000030517578,10.432999610900879,3.2829999923706055,2.938999891281128,3.2829999923706055,3.2829999923706055,945.0999755859375,18.30500030517578,3.98799991607666,2029.4000244140625,,924.5,603.5,386.5,1344.75,61.529998779296875,340.0,2686.0,134.75,12.649999618530273,73.54000091552734,116.44999694824219,90.05000305175781,100.4000015258789,71.7249984741211,71.41000366210938,101.80000305175781,3.7393999099731445,1.0642999410629272,1.2617000341415405,7.846499919891357,3.156599998474121,9187.5,5.8821001052856445,4.961900234222412,4.6757001876831055,7.79040002822876,0.9991000294685364,0.6266400218009949,1.6679999828338623
2008-04-17,114.86000061035156,10.383000373840332,3.267400026321411,2.9577999114990234,3.267400026321411,3.267400026321411,939.7999877929688,18.28700065612793,3.941999912261963,2054.60009765625,,913.0,603.5,378.5,1350.5,60.83000183105469,345.0,2776.0,139.64999389648438,12.569999694824219,71.75,118.44999694824219,90.32499694824219,101.82499694824219,71.5,71.68000030517578,102.4800033569336,3.7392001152038574,1.0667999982833862,1.2640999555587769,7.769400119781494,3.150700092315674,9191.5,5.923600196838379,4.979100227355957,4.690000057220459,7.790900230407715,1.006100058555603,0.628849983215332,1.6592999696731567
2008-04-18,116.69000244140625,10.586999893188477,3.29229998588562,2.989300012588501,3.29229998588562,3.29229998588562,912.2000122070312,17.802000045776367,3.9195001125335693,2066.300048828125,,870.0,599.5,378.0,1361.5,60.97999954223633,346.70001220703125,2700.0,135.25,12.449999809265137,70.87999725341797,119.80000305175781,89.55000305175781,101.5,72.7249984741211,72.01000213623047,103.75,3.7392001152038574,1.0707999467849731,1.2648999691009521,7.7855000495910645,3.1422998905181885,9175.0,5.947199821472168,5.028500080108643,4.714399814605713,7.83519983291626,1.017899990081787,0.6355699896812439,1.6605000495910645
2008-04-21,117.4800033569336,10.732999801635742,3.3113999366760254,2.979099988937378,3.3113999366760254,3.3113999366760254,914.7000122070312,17.341999053955078,3.8980000019073486,2019.300048828125,,845.75,580.25,372.0,1315.5,58.9900016784668,336.79998779296875,2721.0,131.39999389648438,11.829999923706055,69.43000030517578,113.0,90.0250015258789,101.55000305175781,72.67500305175781,71.6500015258789,103.3030014038086,3.739799976348877,1.0599000453948975,1.2582999467849731,7.756999969482422,3.1347999572753906,9163.2001953125,5.8867998123168945,4.994900226593018,4.688300132751465,7.793000221252441,1.0083999633789062,0.6284599900245667,1.6660000085830688
2008-04-22,119.37000274658203,10.607000350952148,3.3169000148773193,3.016400098800659,3.3169000148773193,3.3169000148773193,922.2999877929688,17.697999954223633,4.005499839782715,2029.4000244140625,,851.75,594.25,379.0,1374.75,60.970001220703125,355.0,2837.0,135.3000030517578,12.130000114440918,70.80000305175781,115.0,90.82499694824219,101.69999694824219,72.9749984741211,71.33000183105469,102.87000274658203,3.740000009536743,1.0571999549865723,1.2533999681472778,7.620800018310547,3.141200065612793,9120.7998046875,5.838200092315674,4.959199905395508,4.66480016708374,7.792900085449219,1.003000020980835,0.625469982624054,1.652500033378601
2008-04-23,118.30000305175781,10.781000137329102,3.325000047683716,3.0506999492645264,3.325000047683716,3.325000047683716,906.2000122070312,17.155000686645508,3.947000026702881,2010.800048828125,,817.75,587.75,374.5,1372.0,61.22999954223633,351.6000061035156,2867.0,135.39999389648438,11.890000343322754,70.79000091552734,120.05000305175781,91.69999694824219,101.75,74.25,71.81999969482422,103.4520034790039,3.7386999130249023,1.055400013923645,1.2590999603271484,7.6595001220703125,3.1352999210357666,9204.2998046875,5.878600120544434,5.003900051116943,4.6996002197265625,7.7932000160217285,1.0156999826431274,0.6299600005149841,1.6568000316619873
2008-04-24,116.05999755859375,10.789999961853027,3.2583000659942627,3.0185999870300293,3.2583000659942627,3.2583000659942627,886.7999877929688,16.652000427246094,3.8949999809265137,1962.699951171875,,809.25,576.25,376.5,1348.75,60.16999816894531,346.20001220703125,2859.0,130.75,11.5,68.62000274658203,117.44999694824219,92.25,101.80000305175781,74.6500015258789,72.54000091552734,104.24700164794922,3.7392001152038574,1.065500020980835,1.270900011062622,7.692500114440918,3.1387999057769775,9191.2001953125,5.939199924468994,5.086299896240234,4.7571001052856445,7.788000106811523,1.0348999500274658,0.6375899910926819,1.6675000190734863
2008-04-25,118.5199966430664,10.963000297546387,3.302799940109253,3.0536999702453613,3.302799940109253,3.302799940109253,887.2000122070312,16.84600067138672,3.9595000743865967,1960.0,,800.5,577.25,369.5,1325.75,58.970001220703125,340.8999938964844,2853.0,130.4499969482422,11.369999885559082,68.45999908447266,122.5,92.2750015258789,107.75,76.07499694824219,72.79000091552734,104.4000015258789,3.7502999305725098,1.0714999437332153,1.2776000499725342,7.614999771118164,3.1538000106811523,9220.2998046875,5.980500221252441,5.121300220489502,4.774700164794922,7.788300037384033,1.034600019454956,0.6395099759101868,1.666599988937378
2008-04-28,118.75,11.279999732971191,3.298799991607666,3.0306999683380127,3.298799991607666,3.298799991607666,892.9000244140625,17.01099967956543,3.9839999675750732,1970.5999755859375,,826.0,600.0,378.5,1283.5,57.75,331.29998779296875,2864.0,133.5500030517578,10.579999923706055,69.12999725341797,120.30000305175781,92.4000015258789,106.7249984741211,75.75,72.79000091552734,104.20999908447266,3.740000009536743,1.0654000043869019,1.2769999504089355,7.53000020980835,3.1570000648498535,9338.2998046875,5.977700233459473,5.088099956512451,4.767000198364258,7.788899898529053,1.0341999530792236,0.6388599872589111,1.674299955368042
2008-04-29,115.62999725341797,10.842000007629395,3.246500015258789,2.939199924468994,3.246500015258789,3.246500015258789,874.2000122070312,16.540000915527344,3.8994998931884766,,,794.0,591.25,368.5,1279.5,57.09000015258789,327.20001220703125,2870.0,134.35000610351562,10.15999984741211,68.18000030517578,122.5999984741211,92.17500305175781,105.3499984741211,73.75,72.88999938964844,104.0,3.7386999130249023,1.0721999406814575,1.2920000553131104,7.5879998207092285,3.158099889755249,9210.099609375,6.014699935913086,5.146200180053711,4.792300224304199,7.791600227355957,1.0371999740600586,0.6423799991607666,1.7029999494552612
2008-04-30,113.45999908447266,10.843000411987305,3.177000045776367,2.9312000274658203,3.177000045776367,3.177000045776367,862.7999877929688,16.50200080871582,3.934000015258789,,,787.25,600.25,377.0,1301.75,57.66999816894531,336.6000061035156,2882.0,134.5500030517578,10.649999618530273,68.73999786376953,115.8499984741211,91.6500015258789,105.9749984741211,73.75,72.51000213623047,103.94300079345703,3.740000009536743,1.0595999956130981,1.2783000469207764,7.545000076293945,3.1586999893188477,9354.5,5.9730000495910645,5.079100131988525,4.7743000984191895,7.792699813842773,1.034999966621399,0.6401200294494629,1.6582000255584717
2008-05-01,112.5199966430664,10.560999870300293,3.1177000999450684,2.878200054168701,3.1177000999450684,3.1177000999450684,848.9000244140625,16.121000289916992,3.7255001068115234,,,776.5,605.5,396.75,1258.75,55.7599983215332,323.3999938964844,2721.0,128.39999389648438,11.350000381469727,66.94999694824219,116.0,91.44999694824219,104.94999694824219,72.55000305175781,73.27999877929688,,,,,,,,,,,,,,
2008-05-02,116.31999969482422,10.777000427246094,3.2186999320983887,2.966399908065796,3.2186999320983887,3.2186999320983887,856.0999755859375,16.381000518798828,3.8580000400543213,,,796.0,602.0,401.0,1292.5,56.66999816894531,331.79998779296875,2740.0,128.5500030517578,11.489999771118164,67.05000305175781,117.80000305175781,92.125,105.6500015258789,73.4000015258789,73.5,105.30000305175781,3.7395999431610107,1.0669000148773193,1.2805999517440796,7.554999828338623,3.1626999378204346,9212.0,6.062699794769287,5.124599933624268,4.832900047302246,7.792600154876709,1.055899977684021,0.6479200124740601,1.6425000429153442
2008-05-05,119.97000122070312,11.178000450134277,3.30649995803833,3.0529000759124756,3.30649995803833,3.30649995803833,872.2999877929688,16.746000289916992,3.9784998893737793,,,792.5,582.0,399.0,1273.0,56.77000045776367,324.70001220703125,2690.0,131.75,11.479999542236328,66.79000091552734,119.05000305175781,91.19999694824219,105.25,74.9749984741211,73.19000244140625,104.91000366210938,3.739500045776367,1.0571000576019287,1.273900032043457,7.558800220489502,3.154400110244751,9195.7001953125,6.041800022125244,5.072400093078613,4.815100193023682,7.792600154876709,1.0534000396728516,0.6452400088310242,1.6574000120162964
2008-05-06,121.83999633789062,11.149999618530273,3.3534998893737793,3.1054999828338623,3.3534998893737793,3.3534998893737793,876.0,16.780000686645508,3.9124999046325684,,,806.0,594.75,408.5,1264.5,57.31999969482422,321.79998779296875,2781.0,132.85000610351562,11.819999694824219,68.11000061035156,121.0,91.82499694824219,105.55000305175781,76.82499694824219,73.0,104.68399810791016,3.738600015640259,1.05239999294281,1.2639000415802002,7.492000102996826,3.151400089263916,9207.599609375,6.0055999755859375,5.060400009155273,4.801199913024902,7.792399883270264,1.0515999794006348,0.6436700224876404,1.658400058746338
2008-05-07,123.52999877929688,11.32699966430664,3.4472999572753906,3.1182000637054443,3.4472999572753906,3.4472999572753906,869.5999755859375,16.617000579833984,3.86299991607666,,,795.0,601.5,405.0,1297.25,58.63999938964844,328.5,2777.0,130.14999389648438,11.729999542236328,67.87999725341797,121.5999984741211,91.82499694824219,105.7249984741211,77.875,73.51000213623047,104.77899932861328,3.740000009536743,1.0637999773025513,1.2882000207901,7.571899890899658,3.1651999950408936,9218.2998046875,6.062099933624268,5.124599933624268,4.850100040435791,7.792900085449219,1.055799961090088,0.6499800086021423,1.6692999601364136
2008-05-08,123.69000244140625,11.262999534606934,3.5097999572753906,3.1377999782562256,3.5097999572753906,3.5097999572753906,880.5999755859375,16.79400062561035,3.820499897003174,,,809.0,618.75,404.5,1298.25,59.08000183105469,329.79998779296875,2800.0,133.89999389648438,11.460000038146973,70.8499984741211,120.44999694824219,93.6500015258789,106.7750015258789,79.375,73.4800033569336,108.2699966430664,3.7392001152038574,1.059499979019165,1.2940000295639038,7.5920000076293945,3.218100070953369,9207.599609375,6.029300212860107,5.115699768066406,4.843500137329102,7.793399810791016,1.0507999658584595,0.6466599702835083,1.676300048828125
2008-05-09,125.95999908447266,11.536999702453613,3.635999917984009,3.201200008392334,3.635999917984009,3.635999917984009,884.5,16.843000411987305,3.753499984741211,,,791.5,618.5,405.0,1349.5,61.529998779296875,333.1000061035156,2875.0,136.0,11.609999656677246,71.55000305175781,121.94999694824219,94.5250015258789,107.3499984741211,80.2249984741211,73.05000305175781,102.80000305175781,3.7390999794006348,1.0606000423431396,1.301200032234192,7.695000171661377,3.1868999004364014,9213.599609375,5.989699840545654,5.072000026702881,4.816699981689453,7.791600227355957,1.0403000116348267,0.645579993724823,1.690500020980835
2008-05-12,124.2300033569336,11.300999641418457,3.559799909591675,3.1642000675201416,3.559799909591675,3.559799909591675,883.7000122070312,17.158000946044922,3.7839999198913574,,,793.5,603.5,405.0,1335.0,60.790000915527344,333.20001220703125,2880.0,138.1999969482422,11.649999618530273,71.80999755859375,115.80000305175781,94.30000305175781,107.92500305175781,80.4749984741211,72.94999694824219,103.7699966430664,3.740000009536743,1.0566999912261963,1.2979999780654907,7.603799819946289,3.177000045776367,9183.7998046875,5.9756999015808105,5.05649995803833,4.802299976348877,7.795000076293945,1.044600009918213,0.6434999704360962,1.6855000257492065
2008-05-13,125.80000305175781,11.42199993133545,3.698899984359741,3.200000047683716,3.698899984359741,3.698899984359741,868.5,16.76300048828125,3.765000104904175,,,785.5,597.5,405.0,1374.5,61.650001525878906,346.20001220703125,2703.0,136.89999389648438,11.15999984741211,70.9000015258789,112.6500015258789,94.3499984741211,108.75,82.25,73.2699966430664,104.62000274658203,3.740000009536743,1.0621999502182007,1.3092000484466553,7.591400146484375,3.224100112915039,9239.900390625,6.002900123596191,5.065199851989746,4.821800231933594,7.7957000732421875,1.0515999794006348,0.646120011806488,1.6545000076293945
2008-05-14,124.22000122070312,11.597999572753906,3.617799997329712,3.1803998947143555,3.617799997329712,3.617799997329712,865.4000244140625,16.549999237060547,3.7070000171661377,,,761.0,589.75,405.0,1371.0,60.90999984741211,348.0,2774.0,137.3000030517578,11.050000190734863,69.98999786376953,111.94999694824219,94.625,108.44999694824219,82.30000305175781,73.4000015258789,105.05000305175781,3.740000009536743,1.0740000009536743,1.3229999542236328,7.640500068664551,3.263000011444092,9290.5,6.019800186157227,5.081600189208984,4.8231000900268555,7.797699928283691,1.054900050163269,0.6464499831199646,1.6556999683380127
2008-05-15,124.12000274658203,11.39900016784668,3.6224000453948975,3.165800094604492,3.6224000453948975,3.6224000453948975,879.0,16.62700080871582,3.760999917984009,,,771.5,599.0,394.0,1347.5,60.029998779296875,345.0,2629.0,136.6999969482422,11.0,70.12999725341797,110.5999984741211,94.3499984741211,108.5999984741211,77.07499694824219,73.3499984741211,104.80000305175781,3.739300012588501,1.062999963760376,1.309399962425232,7.532700061798096,3.2820000648498535,9313.900390625,6.034200191497803,5.0929999351501465,4.8277997970581055,7.798900127410889,1.0563000440597534,0.6472100019454956,1.6514999866485596
2008-05-16,126.29000091552734,11.093999862670898,3.7028000354766846,3.2235000133514404,3.7028000354766846,3.7028000354766846,899.0,16.90399932861328,3.8464999198913574,,,775.5,591.0,394.0,1378.0,61.849998474121094,350.0,2676.0,138.0,11.130000114440918,71.95999908447266,108.5,93.875,108.4749984741211,76.3499984741211,72.83999633789062,104.0199966430664,3.7320001125335693,1.0460000038146973,1.2934999465942383,7.449999809265137,3.232800006866455,9228.2001953125,5.9816999435424805,5.022299766540527,4.796500205993652,7.798099994659424,1.0478999614715576,0.6411899924278259,1.6395000219345093
